Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Albania,ALB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.76625538,2.75405765,2.58927107,2.67035341,2.82082701,2.66531777,2.55931067,2.43571401,2.2712636,2.33806777,2.37874556,2.36555696,2.45518684,2.57775068,2.5936265,2.731354,2.80370736,2.67398357,2.84153938,..,..
Albania,ALB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.44697999954224,3.81464004516602,3.08350992202759,3.37947010993958,3.53697991371155,3.59293007850647,3.4301700592041,3.45869994163513,3.11779999732971,3.13824009895325,3.22751998901367,3.28154993057251,3.1914598941803,3.27592992782593,..,..,..,..,..,3.53929996490479,..,3.43796992301941,3.96209001541138,3.61172008514404,..,..,..
Albania,ALB,"Population, total",SP.POP.TOTL,1608800,1659800,1711319,1762621,1814135,1864791,1914573,1965598,2022272,2081695,2135479,2187853,2243126,2296752,2350124,2404831,2458526,2513546,2566266,2617832,2671997,2726056,2784278,2843960,2904429,2964762,3022635,3083605,3142336,3227943,3286542,3266790,3247039,3227287,3207536,3187784,3168033,3148281,3128530,3108778,3089027,3060173,3051010,3039616,3026939,3011487,2992547,2970017,2947314,2927519,2913021,2905195,2900401,2895092,2889104,2880703,2876101,2873457,2866376,2854191,2837743
Albania,ALB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9,..,..,..,..,..,1.6,..,..,0.9,..,..,0.3,..,..,..,0.8,..,1.6,1.1,0.9,1.3,..,..,..
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-13.6054413259301,-19.685041825216,34.3137287827466,5.83941300668019,6.20689820997107,-4.80497094330886,9.45296256284371,10.7962385727724,8.43328028216965,8.86265710850958,-11.3317191681949,27.423969480239,3.8131762970748,7.49491770344707,5.04534161311486,8.3867564836012,5.25858598739291,9.21483570123117,7.47782655012782,0.790606972981195,2.99999608742769,6.4000041158006,5.40000302352202,5.59999652973147,3.69999725519294,0.400001002558412,-0.699997525864404,-1.0000054903297,4.40000216037417,0.800000579981685,-1.20000058558271,1.80000230318846,-2.10000075787545,-0.899996552472246,3.79999478984085,4.09999846994822,1.09999993930808,5.10000360904218,3.20000155165327,3.79999999969765,3.00000000021079,5.60000000000744,7.20000000046512,4.29999999976991,5.89999999966911,1.70000000049772,3.39999999955816,2.40000000008489,1.60000000037586,3.60000000003535,2.89999999946306,3.40000000029599,2.8,3.80000000016804,3.69999999958893,3.20000000006691,1.29999999991843,1.20000000049063,0.799999999582639,-5.48099193515836
Algeria,DZA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2481.75160416699,2091.42953336561,1638.74992194037,2146.93521219986,2214.87632738604,2290.65012691918,2121.13885509747,2256.52186136772,2429.04304203076,2559.31518112764,2708.46404566189,2335.78462727302,2895.78999127659,2925.10632301201,3058.82747650307,3124.41166766889,3291.68922705051,3366.82985197923,3571.57969389886,3726.35766174318,3643.68944835175,3638.91269487039,3752.80639624498,3833.81059791131,3925.41255651698,3949.44342518715,3850.09308552496,3715.09414529224,3577.25254614043,3636.06934597203,3572.28990833696,3443.64880406484,3424.19946292873,3278.63720132237,3182.53652216244,3240.98095897145,3315.22610748916,3297.99016896131,3414.55329551674,3474.26369690259,3557.62853422994,3616.67351982858,3770.81874971673,3991.06869574169,4108.18826778241,4290.52025318732,4299.73595362362,4377.48604155197,4409.80040470062,4403.86120269683,4480.78743864927,4524.70856488229,4588.13355679286,4623.08134166944,4702.15706317617,4777.41479057133,4830.18468856191,4793.93624433221,4755.04624312527,4701.2797425901,4362.73953647076
Algeria,DZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,6.59999999900016,2.62664165105633,3.65630712983235,6.17283950622714,4.699612403417,8.2303166526514,9.43073540174554,11.989283322105,17.5239234455033,11.3486005086091,9.51782449754965,14.6548426360635,6.54250963007668,5.96716393032723,8.11639795517099,10.4822870444468,12.3716091651298,7.44126091287252,5.9115449637349,9.30436125843164,16.6525343885433,25.8863869348513,31.6696619117149,20.5403261235826,29.0476561173071,29.7796264864999,18.679075860175,5.73352275357186,4.95016163793115,2.64551113392798,0.339163189071755,4.22598834854679,1.41830192345045,4.268953958395,3.96180030257191,1.38244656662119,2.31149918514421,3.67899574741703,4.85859062814938,5.73706036145632,3.91106195534027,4.52421150505276,8.89145091062314,3.25423910998847,2.91692692067457,4.78444700693894,6.39769480268749,5.59111590961673,4.26999020467078,1.95176821052894,2.41513094083414
Algeria,DZA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.51082778,2.9254992,2.8079257,2.7617898,2.52882028,2.24167275,2.29699564,2.66687322,3.02516055,3.80002403,3.55551958,3.72015285,4.37613964,4.28831577,4.71456909,4.91698885,4.47245169,4.20838118,4.09385347,..,..
Algeria,DZA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.18201017379761,6.59742021560669,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.33701992034912,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Population, total",SP.POP.TOTL,11057864,11336336,11619828,11912800,12221675,12550880,12902626,13275020,13663581,14061724,14464992,14872253,15285992,15709831,16149018,16607706,17085799,17582899,18102266,18647801,19221659,19824297,20452901,21101875,21763578,22431507,23102386,23774287,24443472,25106192,25758872,26400468,27028330,27635517,28213777,28757788,29266415,29742980,30192750,30623406,31042238,31451513,31855110,32264159,32692153,33149720,33641007,34166976,34730604,35333882,35977451,36661438,37383899,38140135,38923688,39728020,40551398,41389174,42228415,43053054,43851043
Algeria,DZA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.3,..,..,..,..,..,..,5.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.965517241379317,0.409836065573771,-0.408163265306129,-4.09836065573771,1.85185185185186,-2.65734265734265,-4.16666666666666,0.299850074962521,0,-4.33482810164425,-2.5,1.76282051282051,3.14960629921259,-1.67938931297709,-6.98757763975155,3.33889816360602,-1.45395799676898,..
American Samoa,ASM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10511.0978140484,10538.0223759241,10547.7037058854,10527.0520888494,10172.1323993137,10492.2148326797,10369.2043927312,10080.052854269,10216.8176306968,10277.1051923594,9846.79866671897,9592.35779211262,9748.50645743607,10052.8432177519,9895.89773670479,9224.6047620211,9559.41811168887,9445.80502807717,..
American Samoa,ASM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Population, total",SP.POP.TOTL,20127,20605,21246,22029,22850,23675,24473,25235,25980,26698,27362,27982,28564,29103,29595,30045,30455,30834,31262,31842,32648,33697,34969,36413,37946,39521,41114,42741,44346,45894,47351,48682,49900,51025,52099,53158,54209,55227,56180,57049,57816,58496,59077,59495,59684,59557,59109,58367,57490,56675,56084,55755,55669,55717,55791,55806,55739,55617,55461,55312,55197
American Samoa,ASM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,4.64946536081887,8.14974348860618,7.78846720294035,5.61878972962955,0.542205658763677,3.30378704950793,2.83857556610046,1.46300017893397,0.0415571951294567,2.20872760693067,-0.132474511474285,1.24646111342557,1.7701183169326,1.78468669356731,2.32143303219976,3.25332177830622,5.54712217053779,5.09432620323258,4.82703424406891,3.78138758962959,2.54600352306136,0.929214040125956,-1.03148438999895,2.3831822482118,2.75750161326249,4.64973866754707,9.06767205144135,3.19479339289236,4.0990789217793,3.52836236122388,8.11935772169949,4.54636221364653,8.69420371612468,8.13567633837351,5.39779598500422,4.80868869916921,1.55318814103222,-5.55918636850581,-5.30284654348291,-1.97495799965345,-0.00806975341139093,-4.97444371853503,-3.54759651549344,2.50446552114518,1.43414039522716,3.70967806978986,0.346071889630295,1.58876549046354,2.01554763848308,-11.9560584192697
Andorra,AND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,41703.2623071765,41430.3469284034,42616.8881901226,43744.396232266,44193.9145023376,42711.4745829757,42627.3845209563,42517.015753874,41892.579250748,40609.0640742703,40081.1556879413,38496.2363085098,37364.8199541018,36407.5892945977,35450.3115567374,34738.3251166787,34382.693216311,34837.8662031913,35179.5647476037,35458.1857872512,35410.9672414956,34929.6487968446,33927.4418393701,32425.4519221601,32296.6945603519,32571.9658279066,33820.0896282317,36912.592231089,38197.5850669032,39622.487217128,40379.390206452,42391.1933189131,42607.6651925337,44329.9719487474,46006.4808757658,46878.4285106772,47844.2189794459,47595.9794181389,44318.6071847744,41669.8240601342,40850.2481432297,41191.2935576994,39769.5614582283,39145.6282072012,40914.7285238633,42150.6875086277,44109.0976197301,44433.0521900205,45132.541432445,45959.8482642774,40402.5398367679
Andorra,AND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.8858521,3.94548059,4.12422323,3.58235097,3.32187033,3.62288904,2.99318361,2.98829508,3.87453055,4.28867674,4.69696903,4.28072309,4.10065317,4.00535488,4.07847548,4.29960394,4.38277769,4.562325,4.55864906,..,..
Andorra,AND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.71327996253967,..,..,..,..,1.65971004962921,..,1.54411995410919,1.64497005939484,2.24489998817444,2.10469007492065,2.87392997741699,3.14292001724243,2.97662997245789,2.98706007003784,..,2.50616002082825,3.07420992851257,3.28034996986389,3.23707008361816,3.21708989143372,3.2467200756073,3.15161991119385,..
Andorra,AND,"Population, total",SP.POP.TOTL,13410,14378,15379,16407,17466,18542,19646,20760,21886,23053,24275,25571,26885,28232,29515,30705,31782,32769,33744,34825,36063,37498,39115,40854,42706,44593,46520,48459,50433,52452,54508,56666,58882,60974,62676,63860,64363,64318,64140,64368,65390,67344,70048,73180,76250,78871,80995,82682,83860,84461,84454,83748,82427,80770,79213,77993,77295,76997,77008,77146,77265
Andorra,AND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-4.40000121936168,0,4.20000142834162,6.000002164373,3.49999948953467,2.9000017426512,4.08274863648847,6.12889047620016,0.0416214618442581,-3.45009868360484,0.991359301460875,-5.83828073313141,-23.9834174420578,1.33936343647991,15.0000000288634,13.5443697551026,7.27427735460373,4.69114645093552,2.18148971840458,3.05462423430785,4.2059985561951,13.6656865230232,2.98985001039553,10.9528617687103,15.0289153175302,11.5476831781633,14.0100182426328,11.1661383303614,0.858712615098284,4.40393254343761,3.47197634454024,8.54218764265372,4.95454464636187,4.82262756838996,0.943571561325001,-2.58004964404932,-0.147212941085755,-2.00362972730201,-0.624644317706895,-4.04051000025351
Angola,AGO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3193.40347861738,2947.18319741788,2844.31520880151,2859.91674045861,2925.36615807855,2922.21802813214,2902.61644333382,2916.7947535258,2989.6163157549,2889.88409320685,2697.49100590331,2635.15554951792,2401.23460449963,1767.02601107443,1733.84307360921,1930.79964794741,2122.96801641864,2205.29370359605,2235.39031747907,2211.12966098589,2205.20479980247,2223.33463308956,2444.41764282556,2433.86181902379,2608.78501823161,2896.55443103194,3116.18042005518,3424.37219332146,3668.07955400826,3565.0578864653,3587.88364462837,3579.96005519193,3748.45155037137,3796.88131369242,3843.1987330389,3748.32025213841,3530.31091633315,3409.92790097999,3233.90361075042,3111.15730771384,2890.89289718216
Angola,AGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.7837837837838,299.509803921569,1378.52760736196,949.792531120332,2666.45059288538,4145.10598220638,219.176721172974,107.284821528298,248.195902412868,324.996871601321,152.561022469299,108.897436089429,98.2241436573305,43.5421067519686,22.953513851394,13.3052101780031,12.2514974459487,12.4758291326398,13.7302839288409,14.4696564932576,13.4824679218512,10.2779049218839,8.77781429332618,7.28038730361125,9.15037207517202,30.6953129934938,29.8435866918797,19.6286077209765,17.0812152138993,..
Angola,AGO,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.11098742,2.04631472,1.30862701,1.46559668,1.68663394,1.27875817,1.44411969,1.72198772,2.1384356,2.60045791,1.67409551,1.71321774,1.56333554,1.69516706,1.31816018,1.23424065,1.19753706,1.29187,1.06878364,..,..
Angola,AGO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.09021997451782,5.72269010543823,5.05850982666016,..,..,..,..,..,..,..,..,..,..,2.56712007522583,..,2.60753011703491,..,..,..,..,2.12011003494263,2.28146004676819,..,..,..,3.42131996154785,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Population, total",SP.POP.TOTL,5454938,5531451,5608499,5679409,5734995,5770573,5781305,5774440,5771973,5803677,5890360,6041239,6248965,6497283,6761623,7023994,7279630,7533814,7790774,8058112,8341290,8640478,8952971,9278104,9614756,9961993,10320116,10689247,11068051,11454784,11848385,12248901,12657361,13075044,13503753,13945205,14400722,14871572,15359600,15866871,16395477,16945753,17519418,18121477,18758138,19433604,20149905,20905360,21695636,22514275,23356247,24220660,25107925,26015786,26941773,27884380,28842482,29816769,30809787,31825299,32866268
Angola,AGO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.4,..,..,..,..,..,..,..,34.4,..,..,..,..,..,..,..,..,..,49.9,..,..
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.38362792086504,8.07974533665914,8.16143079697966,3.81491616554098,-0.0840122638518181,5.36401627271424,10.1649955948421,7.64379359742541,11.4938285653697,6.62636884664514,5.21327290002557,5.2522746560909,3.01171468574839,2.17657860265928,1.15847519142061,5.27987870861712,6.67670710324244,-4.35958738239265,6.60445972082297,5.4716084820797,4.73112509163738,3.70761791039314,6.20343125361191,-4.54800347258279,1.02744196976423,6.07654368848398,5.7670286118037,6.47383131641992,12.7081485327737,9.31538316339753,-0.0143406519435985,-11.9626972488343,-7.84059474412172,-1.95861262834343,3.37286620031867,-0.600876396735046,3.79572761294251,3.82529309880827,5.49778845610642,3.1445986171704,6.9504165546896,3.3511608848481,-15.9735096410208
Antigua and Barbuda,ATG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5196.90963573678,5435.56561759904,5883.28049184524,6372.38976550197,6623.19983316673,6618.59957836629,6973.73521691837,7681.99336274739,8269.0552414302,9224.11438112466,9841.87248414681,10347.411010832,10847.1511933844,11079.8470577846,11172.7133052932,11109.9753863613,11462.1997980597,11968.3946713232,11201.4277755774,11685.2993480512,12061.5318582966,12371.318772056,12580.0113853605,13126.0908749295,12333.5816333732,12287.4765657289,12867.6519748211,13434.2482672981,14108.1753555917,15660.1875506643,16851.2964665462,16579.5550917089,14369.1976817822,13048.9605816199,12618.5032687756,12877.1741532281,12645.518092829,12976.3314609289,13327.4344536349,13918.9818584519,14220.5208454478,15073.532766376,15445.0456766662,12870.1868119838
